File Name,CC Value
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115127.png,95.96114999999999
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115136.png,88.84025833333334
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115145.png,96.57615
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115153.png,95.298675
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115206.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115211.png,97.01960833333332
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115223.png,94.01779166666667
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115233.png,97.190025
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115242.png,93.767725
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115252.png,95.0898
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115302.png,96.33030000000001
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115315.png,95.932875
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115323.png,96.84694166666667
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115329.png,99.94355
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115340.png,94.03688333333334
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114643.png,89.29161666666666
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114653.png,88.94544166666667
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114722.png,93.14610833333333
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114734.png,96.43595
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114754.png,94.02616666666667
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114816.png,94.50884166666667
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114841.png,84.48685
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114828.png,91.72383333333333
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114846.png,94.37669166666667
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114854.png,95.06271666666667
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114902.png,88.60364166666666
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114923.png,95.2657
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114937.png,95.37600833333333
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_115001.png,99.08825833333333
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_115010.png,93.44651666666667
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113543.png,89.85095833333332
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113605.png,87.21407500000001
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113613.png,88.49979166666667
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113629.png,88.07545
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113643.png,87.64737500000001
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113655.png,91.08775
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113708.png,88.48425
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113736.png,93.7853
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113740.png,91.943625
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113746.png,91.41898333333333
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113753.png,94.92949166666666
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113805.png,92.422725
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113830.png,86.98880833333334
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113820.png,89.069125
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113850.png,90.68723333333332
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113900.png,85.531775
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115359.png,99.89481666666666
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115402.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115406.png,97.31404166666667
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115411.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115417.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115425.png,99.68201666666666
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115439.png,99.18033333333334
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115447.png,98.86695833333333
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115503.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115542.png,94.53897500000001
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115552.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115601.png,92.70315833333333
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120033.png,98.59472500000001
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120035.png,98.847925
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120042.png,89.123275
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120054.png,90.68874166666666
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120105.png,92.64177500000001
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120117.png,93.04325833333334
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120129.png,97.14931666666666
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120140.png,87.46423333333333
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120152.png,92.02701666666667
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120159.png,93.22687499999999
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120205.png,93.01739166666667
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120211.png,94.98201666666667
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120220.png,88.31781666666667
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120247.png,82.86138333333334
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120422.png,92.97829166666666
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114245.png,83.24736666666666
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114256.png,88.28960000000001
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114301.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114319.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114328.png,91.16098333333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114336.png,89.03456666666668
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114346.png,91.76882499999999
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114403.png,88.24168333333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114408.png,94.55473333333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114415.png,90.47455
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114429.png,94.266025
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114437.png,87.24015833333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114448.png,93.66623333333334
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114457.png,88.72258333333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114523.png,95.02410833333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114537.png,88.58786666666667
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_113923.png,84.070325
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_113929.png,92.202725
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_113938.png,92.236175
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_113944.png,89.61314999999999
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_113957.png,93.06849166666666
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114009.png,95.71289166666666
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114016.png,91.78123333333333
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114026.png,94.35040833333333
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114042.png,89.75578333333334
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114048.png,96.86255
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114053.png,88.70461666666667
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114103.png,88.574625
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114115.png,94.485975
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114132.png,94.62161666666667
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114147.png,87.61331666666666
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9701.png,92.77831744194592
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9702.png,86.10714974647267
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9703.png,90.11798633419417
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9704.png,85.5523700606786
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9705.png,85.45592764497775
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9706.png,90.69207254661123
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9707.png,93.45491524155959
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9708.png,87.64059973912404
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9709.png,91.2123235675443
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9710.png,92.36513808841438
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9712.png,94.14104328073822
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9711.png,91.87389606691441
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9713.png,87.29492761610817
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9715.png,91.92001356869909
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9714.png,91.41645276937935
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9716.png,91.7309506750231
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9717.png,93.36899545697909
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9686.png,87.91547579680021
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9687.png,86.64633822278913
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9688.png,92.1581957435752
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9689.png,95.2676537435962
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9691.png,93.09768708795247
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9692.png,95.26155176576803
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9690.png,84.16712267468715
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9693.png,89.96733145418662
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9694.png,88.42555685468632
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9695.png,84.97480637702613
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9697.png,90.68152531074159
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9696.png,92.58074130500967
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9698.png,92.1550463356639
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9699.png,89.35126953945158
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9700.png,91.71622063177122
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9701.png,92.77831744194592
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9670.png,85.59021216511296
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9671.png,88.69972757621566
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9672.png,92.86810837375073
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9674.png,81.94320600539598
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9673.png,83.79745271951373
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9675.png,93.10942355337197
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9676.png,90.94028525762157
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9677.png,90.19660670981355
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9678.png,94.65227256025868
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9680.png,91.31511400856638
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9679.png,90.62655009920636
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9681.png,86.09546249055178
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9682.png,85.2452617814101
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9683.png,89.65870588204417
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9684.png,89.94595812862181
./vignoles_output\Collection-2-7-14-23\CR3\IMG_9685.png,90.94560808505501
./vignoles_output\Collection-2-7-14-23\ER1\IMG_9718.png,95.32246492346938
./vignoles_output\Collection-2-7-14-23\ER1\IMG_9719.png,93.26887873204838
./vignoles_output\Collection-2-7-14-23\ER1\IMG_9720.png,91.12609212280591
./vignoles_output\Collection-2-7-14-23\ER1\IMG_9721.png,92.78359926146385
./vignoles_output\Collection-2-7-14-23\ER1\IMG_9722.png,93.96478305828504
./vignoles_output\Collection-2-7-14-23\ER1\IMG_9724.png,94.31471180293104
./vignoles_output\Collection-2-7-14-23\ER1\IMG_9723.png,96.94962620464852
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9632.png,92.40507979812296
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9631.png,88.55357536533131
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9635.png,89.36219404814395
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9633.png,88.78758293440832
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9634.png,89.17026060038212
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9636.png,92.22566196617535
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9637.png,90.60930216994205
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9638.png,92.14773872511968
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9639.png,92.57452450501805
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9640.png,93.01700811497439
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9641.png,93.32539584120684
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9642.png,94.77182703714202
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9643.png,81.49535856009071
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9644.png,85.98999833343831
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9645.png,89.8779095936214
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9646.png,85.532054739334
./vignoles_output\Data-collection-1-7-10-23\CR1\IMG_9647.png,94.30573106943395
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9616.png,88.66210691452507
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9618.png,91.34526302805072
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9617.png,97.18205086818678
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9619.png,90.98115374622071
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9620.png,94.74815726830855
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9621.png,96.42032063597044
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9622.png,92.9142668834509
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9623.png,96.1217420031284
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9624.png,90.51830560542118
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9625.png,92.66591474552784
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9626.png,94.93495652504829
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9627.png,91.42599121052743
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9628.png,96.12229971077937
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9629.png,90.93383061172
./vignoles_output\Data-collection-1-7-10-23\CR2\IMG_9630.png,94.00196083448812
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9567.png,88.88360706937097
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9568.png,87.83119632884018
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9569.png,94.4905701478122
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9570.png,88.32685080204922
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9571.png,88.95509206769128
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9572.png,87.54096690759637
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9573.png,92.82742852156295
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9574.png,89.56416623362308
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9575.png,91.75957420005038
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9576.png,86.36171868438734
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9577.png,93.88261139718233
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9578.png,90.48621281074159
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9579.png,88.63199890295624
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9580.png,88.8402863074242
./vignoles_output\Data-collection-1-7-10-23\CR3\IMG_9581.png,89.48472569969346
./vignoles_output\Data-collection-1-7-10-23\ER1\IMG_9648.png,86.10806832378013
./vignoles_output\Data-collection-1-7-10-23\ER1\IMG_9649.png,91.40413399155959
./vignoles_output\Data-collection-1-7-10-23\ER1\IMG_9650.png,95.95014027987739
./vignoles_output\Data-collection-1-7-10-23\ER1\IMG_9651.png,95.98447210674394
./vignoles_output\Data-collection-1-7-10-23\ER1\IMG_9652.png,91.49453184051399
./vignoles_output\Data-collection-1-7-10-23\ER1\IMG_9653.png,90.15243298322414
./vignoles_output\Data-collection-1-7-10-23\ER1\IMG_9654.png,93.95818898547074
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9598.png,92.21417974983204
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9599.png,95.90617159286555
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9600.png,91.80088557413706
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9601.png,92.8900476085496
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9602.png,95.56931617168473
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9603.png,96.7428478914714
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9604.png,94.71179144883261
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9605.png,92.67675723838919
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9606.png,93.99367723555471
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9607.png,95.08946614911396
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9608.png,91.11657008482406
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9609.png,95.9781814925044
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9610.png,91.71525284496515
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9611.png,93.58115400867138
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9612.png,90.45511240761736
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9613.png,87.87397578630217
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9614.png,90.96484079743009
./vignoles_output\Data-collection-1-7-10-23\ER3\IMG_9615.png,93.71572558421516
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9582.png,95.19211716322332
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9583.png,95.31175365593768
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9584.png,93.76407391660368
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9585.png,92.63227185164189
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9586.png,94.04035244499033
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9587.png,92.31814301723776
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9588.png,94.13676205435878
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9589.png,95.28942894673301
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9590.png,93.19344877225582
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9591.png,95.13976645828083
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9592.png,94.00681617168473
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9593.png,93.04655021730915
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9594.png,96.99618659192072
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9595.png,94.45243278638617
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9596.png,95.38501019620811
./vignoles_output\Data-collection-1-7-10-23\ER4\IMG_9597.png,91.67434334845049
